ship_capacity,initial_resources,resource_gen_rate,weight_mean,weight_std,success_rate,avg_resources_mean,avg_resources_std,final_pop_mean,final_pop_std,efficiency_ratio
1100,120000,103.0,80851.72,6198.57,100.0,25851.72,6198.57,31.47,22.26,0.0012368320673944845
1100,120000,104.0,95914.39,10295.28,100.0,40914.39,10295.28,124.11,92.65,0.001042596423748303
1100,120000,105.0,120621.12,13544.41,100.0,65621.12,13544.41,395.38,219.82,0.0008290422108499739
1100,125000,95.0,68265.75,1512.48,0.0,13265.75,1512.48,0.0,0.0,0.0
1100,125000,96.0,68514.65,1597.57,0.0,13514.65,1597.57,0.0,0.0,0.0
1100,125000,97.0,68657.76,1802.19,0.0,13657.76,1802.19,0.0,0.0,0.0
1100,125000,98.0,69068.29,1831.78,0.0,14068.29,1831.78,0.0,0.0,0.0
1100,125000,99.0,69150.52,2027.94,0.0,14150.52,2027.94,0.0,0.0,0.0
1100,125000,100.0,69046.18,2191.27,1.0,14046.18,2191.27,0.03,0.3,1.4483060467646437e-05
1100,125000,101.0,69810.3,2510.02,28.0,14810.3,2510.02,1.0,2.4,0.0004010869456226373
1100,125000,102.0,72917.57,3779.45,87.0,17917.57,3779.45,7.59,6.64,0.0011931280759904643
1100,125000,103.0,80906.16,6232.07,100.0,25906.16,6232.07,32.12,22.67,0.0012359998299264234
1100,125000,104.0,95982.06,10292.55,100.0,40982.06,10292.55,123.67,89.39,0.0010418613645091594
1100,125000,105.0,121290.99,13350.08,100.0,66290.99,13350.08,394.22,215.39,0.0008244635483641448
1100,130000,95.0,68394.91,1562.21,0.0,13394.91,1562.21,0.0,0.0,0.0
1100,130000,96.0,68625.16,1607.86,0.0,13625.16,1607.86,0.0,0.0,0.0
1100,130000,97.0,68784.45,1742.32,0.0,13784.45,1742.32,0.0,0.0,0.0
1100,130000,98.0,69112.86,1803.58,0.0,14112.86,1803.58,0.0,0.0,0.0
1100,130000,99.0,69251.89,2022.32,0.0,14251.89,2022.32,0.0,0.0,0.0
1100,130000,100.0,69162.64,2096.18,1.0,14162.64,2096.18,0.03,0.3,1.4458673063954759e-05
1100,130000,101.0,69787.97,2509.1,27.0,14787.97,2509.1,0.98,2.16,0.0003868861639047532
1100,130000,102.0,72922.05,3735.64,86.0,17922.05,3735.64,7.32,6.36,0.001179341502330228
1100,130000,103.0,80971.09,6087.75,100.0,25971.09,6087.75,32.03,21.18,0.001235008692608683
1100,130000,104.0,96061.78,10296.46,100.0,41061.78,10296.46,124.8,91.46,0.0010409967418883973
1100,130000,105.0,121110.24,13440.14,100.0,66110.24,13440.14,390.82,215.95,0.0008256940123312446
1125,90000,95.0,70352.35,1811.33,0.0,14102.35,1811.33,0.0,0.0,0.0
1125,90000,96.0,70676.25,1849.78,0.0,14426.25,1849.78,0.0,0.0,0.0
1125,90000,97.0,70866.8,1986.71,0.0,14616.8,1986.71,0.0,0.0,0.0
1125,90000,98.0,71076.14,2104.65,0.0,14826.14,2104.65,0.0,0.0,0.0
1125,90000,99.0,71452.0,2387.05,0.0,15202.0,2387.05,0.0,0.0,0.0
1125,90000,100.0,71382.14,2232.07,1.0,15132.14,2232.07,0.02,0.2,1.4009106479575983e-05
1125,90000,101.0,72246.96,2698.91,32.0,15996.96,2698.91,0.86,2.05,0.0004429252109708145
1125,90000,102.0,75623.95,3820.6,87.0,19373.95,3820.6,8.12,7.19,0.0011504291960417303
1125,90000,103.0,83637.83,6117.27,100.0,27387.83,6117.27,30.74,20.96,0.00119563121137887
1125,90000,104.0,99002.32,11058.07,100.0,42752.32,11058.07,120.07,89.46,0.0010100773396017385
1125,90000,105.0,125047.36,14050.4,100.0,68797.36,14050.4,409.75,224.77,0.0007996970107965493
1125,95000,95.0,70716.77,1869.11,0.0,14466.77,1869.11,0.0,0.0,0.0
1125,95000,96.0,70642.23,1726.47,0.0,14392.23,1726.47,0.0,0.0,0.0
1125,95000,97.0,70939.33,1958.46,0.0,14689.33,1958.46,0.0,0.0,0.0
1125,95000,98.0,71133.35,1937.48,0.0,14883.35,1937.48,0.0,0.0,0.0
1125,95000,99.0,71332.01,2158.36,0.0,15082.01,2158.36,0.0,0.0,0.0
1125,95000,100.0,71275.75,2471.0,1.0,15025.75,2471.0,0.04,0.4,1.403001722184614e-05
1125,95000,101.0,71681.05,2441.41,28.0,15431.05,2441.41,0.8,1.98,0.00039061927803791933
1125,95000,102.0,75268.73,3663.74,89.0,19018.73,3663.74,8.09,7.31,0.0011824299413581178
1125,95000,103.0,83290.88,6408.19,100.0,27040.88,6408.19,30.65,18.45,0.0012006116395936745
1125,95000,104.0,98240.07,10365.45,100.0,41990.07,10365.45,119.75,82.91,0.0010179145841406668
1125,95000,105.0,124566.36,14519.07,100.0,68316.36,14519.07,413.79,227.34,0.0008027849573512463
1125,100000,95.0,70750.69,1803.25,0.0,14500.69,1803.25,0.0,0.0,0.0
1125,100000,96.0,70704.01,1834.82,0.0,14454.01,1834.82,0.0,0.0,0.0
1125,100000,97.0,70955.34,1925.08,0.0,14705.34,1925.08,0.0,0.0,0.0
1125,100000,98.0,71125.89,1815.27,0.0,14875.89,1815.27,0.0,0.0,0.0
1125,100000,99.0,71444.03,2221.58,0.0,15194.03,2221.58,0.0,0.0,0.0
1125,100000,100.0,71292.06,2361.44,1.0,15042.06,2361.44,0.05,0.5,1.4026807473370809e-05
1125,100000,101.0,71581.35,2510.57,33.0,15331.35,2510.57,0.85,1.95,0.0004610139372895314
1125,100000,102.0,75279.81,3687.4,90.0,19029.81,3687.4,8.33,7.37,0.0011955396805597676
1125,100000,103.0,82980.46,6270.17,100.0,26730.46,6270.17,30.74,18.17,0.001205102984485745
1125,100000,104.0,98370.54,10796.87,100.0,42120.54,10796.87,120.75,85.94,0.001016564512098846
1125,100000,105.0,124400.53,14345.54,100.0,68150.53,14345.54,412.54,225.49,0.0008038550961157481
1125,105000,95.0,70749.31,1804.67,0.0,14499.31,1804.67,0.0,0.0,0.0
1125,105000,96.0,70717.82,1842.15,0.0,14467.82,1842.15,0.0,0.0,0.0
1125,105000,97.0,70953.93,1926.83,0.0,14703.93,1926.83,0.0,0.0,0.0
1125,105000,98.0,71127.81,1822.96,0.0,14877.81,1822.96,0.0,0.0,0.0
1125,105000,99.0,71429.82,2191.95,0.0,15179.82,2191.95,0.0,0.0,0.0
1125,105000,100.0,71299.27,2367.88,1.0,15049.27,2367.88,0.05,0.5,1.402538903974753e-05
1125,105000,101.0,71519.01,2491.49,32.0,15269.01,2491.49,0.86,2.04,0.0004474334865653202
1125,105000,102.0,75252.05,3649.93,89.0,19002.05,3649.93,8.3,7.39,0.001182692032974517
1125,105000,103.0,82952.4,6230.91,100.0,26702.4,6230.91,30.6,18.29,0.001205510630192737
1125,105000,104.0,98353.16,10808.63,100.0,42103.16,10808.63,120.65,85.99,0.0010167441493491413
1125,105000,105.0,124415.91,14249.35,100.0,68165.91,14249.35,412.36,225.61,0.0008037557254534408
1125,110000,95.0,70680.98,1676.62,0.0,14430.98,1676.62,0.0,0.0,0.0
1125,110000,96.0,70737.5,1726.57,0.0,14487.5,1726.57,0.0,0.0,0.0
1125,110000,97.0,70849.63,1850.98,0.0,14599.63,1850.98,0.0,0.0,0.0
1125,110000,98.0,70999.91,1704.82,0.0,14749.91,1704.82,0.0,0.0,0.0
1125,110000,99.0,71247.3,2065.66,0.0,14997.3,2065.66,0.0,0.0,0.0
1125,110000,100.0,71246.34,2417.28,0.0,14996.34,2417.28,0.0,0.0,0.0
1125,110000,101.0,71408.82,2439.48,31.0,15158.82,2439.48,0.85,1.87,0.00043412004287425555
1125,110000,102.0,75043.32,3585.23,86.0,18793.32,3585.23,8.03,7.13,0.0011460047343321163
1125,110000,103.0,82778.38,6193.34,100.0,26528.38,6193.34,30.57,18.74,0.0012080449025458097
1125,110000,104.0,98198.0,10556.32,100.0,41948.0,10556.32,121.1,87.93,0.0010183506792399032
1125,110000,105.0,124183.73,14362.11,100.0,67933.73,14362.11,411.76,228.27,0.0008052584666284384
1125,115000,95.0,70682.53,1645.86,0.0,14432.53,1645.86,0.0,0.0,0.0
1125,115000,96.0,70703.5,1637.64,0.0,14453.5,1637.64,0.0,0.0,0.0
1125,115000,97.0,70898.69,1813.19,0.0,14648.69,1813.19,0.0,0.0,0.0
1125,115000,98.0,71050.19,1779.29,0.0,14800.19,1779.29,0.0,0.0,0.0
1125,115000,99.0,71244.22,2091.67,0.0,14994.22,2091.67,0.0,0.0,0.0
1125,115000,100.0,71142.5,2393.57,0.0,14892.5,2393.57,0.0,0.0,0.0
1125,115000,101.0,71422.61,2415.53,30.0,15172.61,2415.53,0.93,2.03,0.0004200350561257843
1125,115000,102.0,74947.13,3594.89,86.0,18697.13,3594.89,7.96,7.13,0.001147475560438405
1125,115000,103.0,82942.3,6594.95,100.0,26692.3,6594.95,31.82,21.51,0.0012056574269100327
1125,115000,104.0,98075.0,10829.96,100.0,41825.0,10829.96,122.83,89.57,0.0010196278358399185
1125,115000,105.0,123854.81,14093.43,100.0,67604.81,14093.43,404.46,224.06,0.000807396983613313
1125,120000,95.0,70574.02,1591.1,0.0,14324.02,1591.1,0.0,0.0,0.0
1125,120000,96.0,70761.64,1658.74,0.0,14511.64,1658.74,0.0,0.0,0.0
1125,120000,97.0,70853.96,1816.87,0.0,14603.96,1816.87,0.0,0.0,0.0
1125,120000,98.0,71021.35,1804.82,0.0,14771.35,1804.82,0.0,0.0,0.0
1125,120000,99.0,71244.62,2116.82,0.0,14994.62,2116.82,0.0,0.0,0.0
1125,120000,100.0,71075.89,2380.53,0.0,14825.89,2380.53,0.0,0.0,0.0
1125,120000,101.0,71545.26,2383.99,30.0,15295.26,2383.99,0.92,2.14,0.0004193149902593128
1125,120000,102.0,75057.85,3789.57,88.0,18807.85,3789.57,8.11,7.28,0.001172428999764848
1125,120000,103.0,82775.87,6518.36,100.0,26525.87,6518.36,31.85,21.85,0.001208081533905956
1125,120000,104.0,98076.05,10709.05,100.0,41826.05,10709.05,122.77,91.48,0.0010196169197270893
1125,120000,105.0,124066.62,14194.2,100.0,67816.62,14194.2,403.15,225.28,0.0008060185729247722
1125,125000,95.0,70604.14,1570.95,0.0,14354.14,1570.95,0.0,0.0,0.0
1125,125000,96.0,70797.32,1680.76,0.0,14547.32,1680.76,0.0,0.0,0.0
1125,125000,97.0,70896.72,1807.7,0.0,14646.72,1807.7,0.0,0.0,0.0
1125,125000,98.0,71082.84,1819.09,0.0,14832.84,1819.09,0.0,0.0,0.0
1125,125000,99.0,71246.43,2170.41,0.0,14996.43,2170.41,0.0,0.0,0.0
1125,125000,100.0,71159.26,2459.87,0.0,14909.26,2459.87,0.0,0.0,0.0
1125,125000,101.0,71607.62,2425.57,31.0,15357.62,2425.57,1.01,2.26,0.0004329148210763045
1125,125000,102.0,74944.99,3702.76,89.0,18694.99,3702.76,8.21,6.91,0.0011875376859747395
1125,125000,103.0,82913.08,6487.55,100.0,26663.08,6487.55,31.25,21.62,0.0012060823213900628
1125,125000,104.0,98015.14,10736.39,100.0,41765.14,10736.39,121.69,89.67,0.0010202505449668285
1125,125000,105.0,124255.09,14242.5,100.0,68005.09,14242.5,405.72,228.93,0.0008047960047350978
1125,130000,95.0,70658.96,1613.47,0.0,14408.96,1613.47,0.0,0.0,0.0
1125,130000,96.0,70846.09,1702.53,0.0,14596.09,1702.53,0.0,0.0,0.0
1125,130000,97.0,70934.21,1737.86,0.0,14684.21,1737.86,0.0,0.0,0.0
1125,130000,98.0,71106.67,1878.49,0.0,14856.67,1878.49,0.0,0.0,0.0
1125,130000,99.0,71248.98,2189.45,0.0,14998.98,2189.45,0.0,0.0,0.0
1125,130000,100.0,71194.8,2374.95,0.0,14944.8,2374.95,0.0,0.0,0.0
1125,130000,101.0,71596.84,2383.5,26.0,15346.84,2383.5,0.97,2.46,0.00036314451866870106
1125,130000,102.0,75013.33,3694.52,88.0,18763.33,3694.52,8.1,6.86,0.0011731248299468907
1125,130000,103.0,82967.35,6465.02,100.0,26717.35,6465.02,31.36,21.26,0.0012052934075874424
1125,130000,104.0,98436.41,11039.82,100.0,42186.41,11039.82,124.59,92.33,0.0010158842647756048
1125,130000,105.0,124329.32,13909.28,100.0,68079.32,13909.28,405.55,219.52,0.0008043155065916872
1150,90000,95.0,71602.35,1811.33,0.0,14102.35,1811.33,0.0,0.0,0.0
1150,90000,96.0,71926.25,1849.78,0.0,14426.25,1849.78,0.0,0.0,0.0
1150,90000,97.0,72116.8,1986.71,0.0,14616.8,1986.71,0.0,0.0,0.0
1150,90000,98.0,72337.05,2114.45,0.0,14837.05,2114.45,0.0,0.0,0.0
1150,90000,99.0,72691.22,2392.15,0.0,15191.22,2392.15,0.0,0.0,0.0
1150,90000,100.0,72676.73,2284.67,1.0,15176.73,2284.67,0.02,0.2,1.3759562379870422e-05
1150,90000,101.0,73551.89,2748.29,32.0,16051.89,2748.29,0.95,2.29,0.0004350669982783583
1150,90000,102.0,77020.17,3844.49,87.0,19520.17,3844.49,8.2,7.22,0.0011295742400984055
1150,90000,103.0,85211.2,6352.93,100.0,27711.2,6352.93,30.95,21.19,0.0011735546500929457
1150,90000,104.0,100884.94,10645.21,100.0,43384.94,10645.21,123.79,85.06,0.0009912282249461613
1150,90000,105.0,126594.44,14487.43,100.0,69094.44,14487.43,401.2,222.55,0.0007899241072514717
1150,95000,95.0,72173.92,1852.59,0.0,14673.92,1852.59,0.0,0.0,0.0
1150,95000,96.0,72176.26,1761.44,0.0,14676.26,1761.44,0.0,0.0,0.0
1150,95000,97.0,72460.95,2063.35,0.0,14960.95,2063.35,0.0,0.0,0.0
1150,95000,98.0,72788.96,2056.31,0.0,15288.96,2056.31,0.0,0.0,0.0
1150,95000,99.0,72881.67,2182.72,0.0,15381.67,2182.72,0.0,0.0,0.0
1150,95000,100.0,72851.6,2370.31,1.0,15351.6,2370.31,0.04,0.4,1.3726534489290557e-05
1150,95000,101.0,73539.52,2594.05,25.0,16039.52,2594.05,0.88,2.32,0.00033995326594462406
1150,95000,102.0,77284.03,3823.32,90.0,19784.03,3823.32,8.27,7.23,0.0011645355450537454
1150,95000,103.0,85649.32,6831.37,100.0,28149.32,6831.37,31.9,21.17,0.0011675515929373402
1150,95000,104.0,100884.68,10803.77,100.0,43384.68,10803.77,125.8,90.38,0.0009912307795395695
1150,95000,105.0,126735.98,14702.04,100.0,69235.98,14702.04,416.39,232.15,0.0007890419121704824
1150,100000,95.0,72254.02,1798.51,0.0,14754.02,1798.51,0.0,0.0,0.0
1150,100000,96.0,72300.94,1905.51,0.0,14800.94,1905.51,0.0,0.0,0.0
1150,100000,97.0,72657.53,2085.15,0.0,15157.53,2085.15,0.0,0.0,0.0
1150,100000,98.0,72924.39,2065.76,0.0,15424.39,2065.76,0.0,0.0,0.0
1150,100000,99.0,73150.25,2296.47,0.0,15650.25,2296.47,0.0,0.0,0.0
1150,100000,100.0,73025.47,2374.91,1.0,15525.47,2374.91,0.05,0.5,1.3693852295644246e-05
1150,100000,101.0,73730.05,2699.81,29.0,16230.05,2699.81,0.87,2.2,0.0003933267371987405
1150,100000,102.0,77394.07,3741.98,88.0,19894.07,3741.98,8.68,7.05,0.0011370380185458653
1150,100000,103.0,85482.07,6671.3,100.0,27982.07,6671.3,32.73,21.41,0.0011698359667705752
1150,100000,104.0,100915.55,11123.51,100.0,43415.55,11123.51,127.09,93.56,0.0009909275626997028
1150,100000,105.0,126958.36,14426.09,100.0,69458.36,14426.09,416.01,230.91,0.0007876598279939974
1150,105000,95.0,72252.61,1800.04,0.0,14752.61,1800.04,0.0,0.0,0.0
1150,105000,96.0,72314.75,1909.92,0.0,14814.75,1909.92,0.0,0.0,0.0
1150,105000,97.0,72667.05,2082.57,0.0,15167.05,2082.57,0.0,0.0,0.0
1150,105000,98.0,72925.98,2071.85,0.0,15425.98,2071.85,0.0,0.0,0.0
1150,105000,99.0,73103.38,2249.69,0.0,15603.38,2249.69,0.0,0.0,0.0
1150,105000,100.0,73088.25,2424.31,1.0,15588.25,2424.31,0.05,0.5,1.3682089802396417e-05
1150,105000,101.0,73717.2,2689.06,29.0,16217.2,2689.06,0.91,2.34,0.00039339529987574137
1150,105000,102.0,77402.29,3704.87,88.0,19902.29,3704.87,8.64,7.02,0.001136917266918072
1150,105000,103.0,85446.77,6673.62,100.0,27946.77,6673.62,32.66,21.3,0.0011703192525592248
1150,105000,104.0,100938.91,11150.68,100.0,43438.91,11150.68,127.2,93.71,0.0009906982351998847
1150,105000,105.0,127134.25,14329.32,100.0,69634.25,14329.32,418.01,229.32,0.000786570102077135
1150,110000,95.0,72461.61,1848.64,0.0,14961.61,1848.64,0.0,0.0,0.0
1150,110000,96.0,72515.44,1798.62,0.0,15015.44,1798.62,0.0,0.0,0.0
1150,110000,97.0,72895.55,2067.61,0.0,15395.55,2067.61,0.0,0.0,0.0
1150,110000,98.0,73058.42,2010.17,0.0,15558.42,2010.17,0.0,0.0,0.0
1150,110000,99.0,73236.05,2155.95,0.0,15736.05,2155.95,0.0,0.0,0.0
1150,110000,100.0,73201.72,2458.82,1.0,15701.72,2458.82,0.01,0.1,1.366088119240914e-05
1150,110000,101.0,73740.35,2654.1,27.0,16240.35,2654.1,0.79,2.1,0.0003661496046601352
1150,110000,102.0,77366.02,3705.92,90.0,19866.02,3705.92,8.43,6.82,0.0011633014080341731
1150,110000,103.0,85542.82,6877.69,100.0,28042.82,6877.69,32.67,21.63,0.001169005183602785
1150,110000,104.0,100931.06,10989.16,100.0,43431.06,10989.16,127.65,96.41,0.0009907752876072045
1150,110000,105.0,126723.9,14510.92,100.0,69223.9,14510.92,413.79,227.88,0.0007891171278661721
1150,115000,95.0,72603.0,1933.58,0.0,15103.0,1933.58,0.0,0.0,0.0
1150,115000,96.0,72672.73,1798.89,0.0,15172.73,1798.89,0.0,0.0,0.0
1150,115000,97.0,73188.8,2115.38,0.0,15688.8,2115.38,0.0,0.0,0.0
1150,115000,98.0,73211.52,2055.05,0.0,15711.52,2055.05,0.0,0.0,0.0
1150,115000,99.0,73278.56,2198.3,0.0,15778.56,2198.3,0.0,0.0,0.0
1150,115000,100.0,73368.69,2559.62,1.0,15868.69,2559.62,0.01,0.1,1.3629792217906576e-05
1150,115000,101.0,73837.41,2584.23,25.0,16337.41,2584.23,0.76,2.1,0.00033858175686281517
1150,115000,102.0,77359.74,3677.73,90.0,19859.74,3677.73,8.43,7.16,0.0011633958438846872
1150,115000,103.0,85739.09,6950.95,100.0,28239.09,6950.95,33.12,21.38,0.001166329150449346
1150,115000,104.0,100964.17,11324.58,100.0,43464.17,11324.58,127.01,96.8,0.0009904503746229975
1150,115000,105.0,126933.38,14367.03,100.0,69433.38,14367.03,416.73,227.93,0.0007878148364126126
1150,120000,95.0,72707.25,1930.62,0.0,15207.25,1930.62,0.0,0.0,0.0
1150,120000,96.0,72870.53,1730.48,0.0,15370.53,1730.48,0.0,0.0,0.0
1150,120000,97.0,73246.32,2134.35,0.0,15746.32,2134.35,0.0,0.0,0.0
1150,120000,98.0,73386.07,2042.44,0.0,15886.07,2042.44,0.0,0.0,0.0
1150,120000,99.0,73411.64,2201.78,0.0,15911.64,2201.78,0.0,0.0,0.0
1150,120000,100.0,73458.56,2459.25,1.0,15958.56,2459.25,0.01,0.1,1.3613117382099514e-05
1150,120000,101.0,73877.92,2617.86,26.0,16377.92,2617.86,0.75,2.06,0.00035193194394211424
1150,120000,102.0,77390.58,3673.43,91.0,19890.58,3673.43,8.42,7.0,0.0011758537020913915
1150,120000,103.0,85776.54,6928.35,100.0,28276.54,6928.35,32.63,20.61,0.0011658199316503092
1150,120000,104.0,101003.61,11333.29,100.0,43503.61,11333.29,127.12,96.69,0.000990063622478444
1150,120000,105.0,126595.56,14455.34,100.0,69095.56,14455.34,412.48,228.69,0.0007899171187362337
1150,125000,95.0,72915.1,1822.94,0.0,15415.1,1822.94,0.0,0.0,0.0
1150,125000,96.0,72973.39,1721.57,0.0,15473.39,1721.57,0.0,0.0,0.0
1150,125000,97.0,73337.93,2117.13,0.0,15837.93,2117.13,0.0,0.0,0.0
1150,125000,98.0,73456.39,2035.93,0.0,15956.39,2035.93,0.0,0.0,0.0
1150,125000,99.0,73531.07,2213.94,0.0,16031.07,2213.94,0.0,0.0,0.0
1150,125000,100.0,73475.79,2392.23,1.0,15975.79,2392.23,0.01,0.1,1.3609925119552986e-05
1150,125000,101.0,73987.62,2609.55,30.0,16487.62,2609.55,0.89,2.13,0.0004054732399825809
1150,125000,102.0,77450.31,3709.51,91.0,19950.31,3709.51,8.7,7.04,0.001174946878843997
1150,125000,103.0,85805.63,6926.91,100.0,28305.63,6926.91,33.03,22.46,0.0011654246929950866
1150,125000,104.0,100998.57,11203.84,100.0,43498.57,11203.84,128.76,99.2,0.0009901130283329754
1150,125000,105.0,126993.12,13991.12,100.0,69493.12,13991.12,415.14,224.42,0.0007874442331994049
1150,130000,95.0,73030.88,1742.43,0.0,15530.88,1742.43,0.0,0.0,0.0
1150,130000,96.0,73145.02,1782.62,0.0,15645.02,1782.62,0.0,0.0,0.0
1150,130000,97.0,73419.64,2130.91,0.0,15919.64,2130.91,0.0,0.0,0.0
1150,130000,98.0,73534.92,2034.42,0.0,16034.92,2034.42,0.0,0.0,0.0
1150,130000,99.0,73632.67,2239.67,0.0,16132.67,2239.67,0.0,0.0,0.0
1150,130000,100.0,73617.12,2468.54,1.0,16117.12,2468.54,0.01,0.1,1.3583796812480575e-05
1150,130000,101.0,74046.69,2512.45,25.0,16546.69,2512.45,0.77,1.92,0.0003376248148296703
1150,130000,102.0,77406.34,3680.53,93.0,19906.34,3680.53,8.63,6.9,0.0012014519740889441
1150,130000,103.0,85731.73,6956.18,100.0,28231.73,6956.18,33.23,22.63,0.001166429278867929
1150,130000,104.0,101071.53,11125.71,100.0,43571.53,11125.71,128.92,100.68,0.0009893983003918115
1150,130000,105.0,127084.69,13941.89,100.0,69584.69,13941.89,415.15,224.35,0.0007868768456688213
1175,90000,95.0,72852.35,1811.33,0.0,14102.35,1811.33,0.0,0.0,0.0
1175,90000,96.0,73176.25,1849.78,0.0,14426.25,1849.78,0.0,0.0,0.0
1175,90000,97.0,73366.8,1986.71,0.0,14616.8,1986.71,0.0,0.0,0.0
1175,90000,98.0,73587.05,2114.45,0.0,14837.05,2114.45,0.0,0.0,0.0
1175,90000,99.0,73941.22,2392.15,0.0,15191.22,2392.15,0.0,0.0,0.0
1175,90000,100.0,73926.73,2284.67,1.0,15176.73,2284.67,0.02,0.2,1.3526906979383506e-05
1175,90000,101.0,74801.89,2748.29,32.0,16051.89,2748.29,0.95,2.29,0.0004277966773299445
1175,90000,102.0,78378.08,3934.1,87.0,19628.08,3934.1,8.27,7.35,0.0011100042256712592
1175,90000,103.0,86737.19,6474.12,100.0,27987.19,6474.12,30.97,20.77,0.001152907997134793
1175,90000,104.0,102932.17,11704.64,100.0,44182.17,11704.64,128.7,96.36,0.0009715135705387344
1175,90000,105.0,129260.03,15170.92,100.0,70510.03,15170.92,414.39,225.79,0.0007736343554925679
1175,95000,95.0,73449.06,1871.23,0.0,14699.06,1871.23,0.0,0.0,0.0
1175,95000,96.0,73509.06,1805.3,0.0,14759.06,1805.3,0.0,0.0,0.0
1175,95000,97.0,73805.32,2125.18,0.0,15055.32,2125.18,0.0,0.0,0.0
1175,95000,98.0,74145.02,2101.26,0.0,15395.02,2101.26,0.0,0.0,0.0
1175,95000,99.0,74298.11,2333.86,0.0,15548.11,2333.86,0.0,0.0,0.0
1175,95000,100.0,74323.28,2518.47,1.0,15573.28,2518.47,0.04,0.4,1.3454734505796839e-05
1175,95000,101.0,74912.13,2702.75,26.0,16162.13,2702.75,1.08,2.56,0.0003470732977423015
1175,95000,102.0,78978.24,4173.24,90.0,20228.24,4173.24,8.43,7.47,0.0011395543886518614
1175,95000,103.0,87402.95,6834.27,100.0,28652.95,6834.27,32.72,21.63,0.0011441261421954293
1175,95000,104.0,103243.33,11919.85,100.0,44493.33,11919.85,129.62,96.39,0.0009685855735184055
1175,95000,105.0,129601.15,15141.93,100.0,70851.15,15141.93,431.09,238.37,0.0007715980915292804
1175,100000,95.0,73532.15,1818.64,0.0,14782.15,1818.64,0.0,0.0,0.0
1175,100000,96.0,73653.44,1937.79,0.0,14903.44,1937.79,0.0,0.0,0.0
1175,100000,97.0,74001.66,2142.56,0.0,15251.66,2142.56,0.0,0.0,0.0
1175,100000,98.0,74338.3,2139.51,0.0,15588.3,2139.51,0.0,0.0,0.0
1175,100000,99.0,74635.53,2440.72,0.0,15885.53,2440.72,0.0,0.0,0.0
1175,100000,100.0,74587.89,2538.44,1.0,15837.89,2538.44,0.05,0.5,1.3407002128629728e-05
1175,100000,101.0,75255.18,2723.41,33.0,16505.18,2723.41,1.18,2.55,0.00043850802031169156
1175,100000,102.0,79242.71,4067.24,88.0,20492.71,4067.24,8.93,7.4,0.0011105122477512441
1175,100000,103.0,87502.95,6931.49,100.0,28752.95,6931.49,33.42,22.29,0.0011428186135438864
1175,100000,104.0,103076.71,11817.06,100.0,44326.71,11817.06,131.44,99.76,0.0009701512591932745
1175,100000,105.0,129781.38,14789.81,100.0,71031.38,14789.81,429.29,236.13,0.0007705265578159208
1175,105000,95.0,73530.73,1820.16,0.0,14780.73,1820.16,0.0,0.0,0.0
1175,105000,96.0,73667.24,1941.36,0.0,14917.24,1941.36,0.0,0.0,0.0
1175,105000,97.0,74011.17,2139.61,0.0,15261.17,2139.61,0.0,0.0,0.0
1175,105000,98.0,74339.89,2145.25,0.0,15589.89,2145.25,0.0,0.0,0.0
1175,105000,99.0,74588.66,2401.36,0.0,15838.66,2401.36,0.0,0.0,0.0
1175,105000,100.0,74650.66,2577.01,1.0,15900.66,2577.01,0.05,0.5,1.339572885222984e-05
1175,105000,101.0,75248.89,2715.6,33.0,16498.89,2715.6,1.22,2.67,0.00043854467487826066
1175,105000,102.0,79226.83,4058.8,88.0,20476.83,4058.8,8.89,7.4,0.0011107348356611012
1175,105000,103.0,87499.01,6967.61,100.0,28749.01,6967.61,33.34,22.2,0.0011428700736156902
1175,105000,104.0,103006.24,11839.32,100.0,44256.24,11839.32,131.06,99.93,0.0009708149719861631
1175,105000,105.0,129917.47,14730.45,100.0,71167.47,14730.45,430.1,235.42,0.0007697194226457765
1175,110000,95.0,73811.72,1835.21,0.0,15061.72,1835.21,0.0,0.0,0.0
1175,110000,96.0,73946.17,1887.56,0.0,15196.17,1887.56,0.0,0.0,0.0
1175,110000,97.0,74298.36,2134.33,0.0,15548.36,2134.33,0.0,0.0,0.0
1175,110000,98.0,74513.18,2092.28,0.0,15763.18,2092.28,0.0,0.0,0.0
1175,110000,99.0,74824.72,2349.89,0.0,16074.72,2349.89,0.0,0.0,0.0
1175,110000,100.0,74812.36,2521.29,1.0,16062.36,2521.29,0.05,0.5,1.3366775222703843e-05
1175,110000,101.0,75449.9,2723.42,32.0,16699.9,2723.42,1.14,2.45,0.0004241224971802481
1175,110000,102.0,79380.72,4064.71,89.0,20630.72,4064.71,8.76,7.5,0.001121179047002849
1175,110000,103.0,87673.18,7204.81,100.0,28923.18,7204.81,33.63,22.53,0.0011405996679942486
1175,110000,104.0,103178.15,11580.16,100.0,44428.15,11580.16,129.67,97.18,0.0009691974512045429
1175,110000,105.0,129819.08,14851.05,100.0,71069.08,14851.05,431.38,233.22,0.00077030279370336
1175,115000,95.0,73967.43,1926.85,0.0,15217.43,1926.85,0.0,0.0,0.0
1175,115000,96.0,74076.67,1885.23,0.0,15326.67,1885.23,0.0,0.0,0.0
1175,115000,97.0,74594.75,2152.25,0.0,15844.75,2152.25,0.0,0.0,0.0
1175,115000,98.0,74676.86,2126.73,0.0,15926.86,2126.73,0.0,0.0,0.0
1175,115000,99.0,74983.86,2321.14,0.0,16233.86,2321.14,0.0,0.0,0.0
